order_id,order_date,product_name,farmer_location,buyer_location,weather_condition,packaging_type,is_organic,farmer_experience_years,unit_price,quantity,discount_applied,total_price,payment_method,shipping_distance_km,delivery_days,order_status,has_complaint,complaint_escalated
73161,2025-04-10,Potato,Tagum City,Valencia City,Cloudy,Standard,0,5,73.14,54,0.0,3949.56,COD,118.07,1,Approved,0,0
73162,2025-05-20,Coconut,Carmen,Butuan City,Cloudy,Standard,0,10,34.11,55,410.96,1465.09,E-Wallet,31.86,1,Approved,0,0
73163,2025-10-04,Mango,Cabadbaran City,Trento,Rainy,Premium Vacuum,0,5,97.08,45,0.0,4368.6,Online,168.08,6,Approved,0,0
73164,2024-06-17,Onion,Dapa,Loreto,Sunny,Standard,1,9,156.07,49,0.0,7647.43,COD,101.6,1,Approved,0,0
73165,2026-02-26,Pineapple,Baguio,Nueva Ecija,Sunny,Eco-Friendly,1,8,154.03,31,0.0,4774.93,E-Wallet,158.21,2,Approved,0,0
73166,2026-03-10,Corn,Zamboanga City,Loreto,Sunny,Premium Vacuum,0,12,32.49,59,183.49,1733.42,COD,614.73,6,Approved,0,0
73167,2025-10-23,Potato,Basilisa,Loreto,Sunny,Eco-Friendly,0,2,94.01,48,487.74,4024.74,Bank Transfer,42.03,1,Rejected,0,0
73168,2024-09-05,Rice,Dapa,Placer,Sunny,Standard,0,14,58.71,49,312.99,2563.8,COD,65.83,1,Approved,0,0
73169,2024-09-28,Carrot,Bislig City,Ilocos,Drought,Eco-Friendly,0,5,127.36,41,0.0,5221.76,Online,1485.08,13,Approved,0,0
73170,2025-07-02,Banana,Madrid,Iloilo,Sunny,Eco-Friendly,0,5,62.22,55,544.07,2878.03,E-Wallet,473.65,2,Approved,0,0
73171,2025-07-29,Onion,Basilisa,San Francisco,Sunny,Standard,1,10,176.45,42,0.0,7410.9,COD,197.59,1,Approved,0,0
73172,2024-04-06,Mango,Prosperidad,Cabadbaran City,Sunny,Premium Vacuum,1,4,175.15,37,0.0,6480.55,COD,84.56,2,Approved,0,0
73173,2026-03-18,Banana,Bohol,Basilisa,Sunny,Standard,1,7,65.53,60,0.0,3931.8,COD,192.76,1,Approved,0,0
73174,2025-04-20,Garlic,Prosperidad,Ilocos,Sunny,Standard,0,6,120.09,62,864.2,6581.38,Online,1059.69,5,Approved,0,0
73175,2024-11-09,Coffee Beans,Ilocos,Ilocos,Typhoon,Standard,0,14,456.83,48,1869.49,20058.35,COD,1.0,3,Cancelled,0,0
73176,2025-05-23,Eggplant,General Luna,Burgos,Sunny,Standard,0,9,67.14,41,0.0,2752.74,COD,34.62,5,Approved,0,0
73177,2025-01-28,Pineapple,Dipolog City,Ilocos,Sunny,Premium Vacuum,0,5,112.03,40,0.0,4481.2,COD,1313.12,8,Cancelled,0,0
73178,2024-12-19,Tomato,Nasipit,Cabadbaran City,Sunny,Standard,0,5,71.08,46,0.0,3269.68,Online,37.49,3,Approved,0,0
73179,2025-10-16,Cacao,Cabadbaran City,General Luna,Cloudy,Standard,0,5,285.87,50,0.0,14293.5,Crypto,111.48,1,Cancelled,0,0
73180,2025-02-14,Cacao,Manila,Tagum City,Sunny,Standard,0,2,377.24,42,0.0,15844.08,Online,976.13,10,Approved,0,0
73181,2026-03-26,Corn,Cabadbaran City,Claver,Rainy,Premium Vacuum,0,3,31.15,63,0.0,1962.45,COD,78.13,1,Approved,0,0
73182,2025-05-22,Pineapple,Trento,Madrid,Rainy,Eco-Friendly,0,6,107.97,47,0.0,5074.59,COD,178.42,1,Approved,0,0
73183,2024-01-31,Banana,Cebu,Nasipit,Sunny,Standard,0,6,55.67,46,0.0,2560.82,E-Wallet,259.94,1,Approved,0,0
73184,2026-06-09,Tomato,Gingoog City,Burgos,Rainy,Standard,0,7,98.34,36,0.0,3540.24,E-Wallet,210.95,1,Approved,0,0
73185,2025-04-15,Mango,Pagadian City,Valencia City,Rainy,Standard,0,14,139.97,41,0.0,5738.77,E-Wallet,206.28,1,Approved,0,0
73186,2024-04-01,Potato,Davao City,Bayugan City,Cloudy,Premium Vacuum,0,4,82.18,60,0.0,4930.8,COD,199.77,1,Approved,0,0
73187,2025-08-29,Banana,Butuan City,Dapa,Sunny,Eco-Friendly,0,1,68.53,47,0.0,3220.91,COD,100.59,1,Approved,0,0
73188,2024-08-15,Coffee Beans,Carmen,Surigao City,Sunny,Eco-Friendly,0,4,269.91,66,7999.56,9814.5,Online,112.79,2,Approved,0,0
73189,2026-01-11,Mango,Malaybalay City,Burgos,Sunny,Standard,0,10,119.1,59,0.0,7026.9,COD,284.76,2,Approved,1,1
73190,2025-03-11,Onion,Tandag City,Pilar,Sunny,Standard,1,4,209.17,40,0.0,8366.8,COD,101.76,3,Approved,0,0
73191,2024-07-06,Carrot,Cagdianao,Basilisa,Sunny,Standard,0,7,89.03,42,0.0,3739.26,COD,21.9,1,Approved,0,0
73192,2026-02-04,Pineapple,Manila,Valencia City,Sunny,Standard,0,10,112.41,32,0.0,3597.12,COD,1019.52,8,Approved,0,0
73193,2025-05-23,Garlic,Tagum City,Bicol,Sunny,Standard,0,5,104.1,58,0.0,6037.8,E-Wallet,843.8,6,Approved,0,0
73194,2024-10-16,Mango,Lianga,Cantilan,Sunny,Standard,0,8,103.18,57,0.0,5881.26,Bank Transfer,99.25,1,Approved,0,0
73195,2026-02-08,Coffee Beans,Bacolod,Dapa,Sunny,Standard,0,4,448.63,45,0.0,20188.35,COD,393.34,9,Approved,0,0
73196,2024-06-15,Coconut,Baguio,General Luna,Rainy,Premium Vacuum,0,6,40.84,48,0.0,1960.32,COD,1211.28,3,Approved,0,0
73197,2024-01-31,Corn,Tandag City,Bicol,Cloudy,Standard,0,6,35.78,53,0.0,1896.34,Online,655.52,3,Cancelled,0,0
73198,2025-06-01,Onion,Bicol,Baguio,Rainy,Premium Vacuum,0,17,130.53,59,0.0,7701.27,Bank Transfer,463.06,2,Approved,0,0
73199,2025-06-29,Tomato,Basilisa,Madrid,Sunny,Standard,0,14,101.74,45,0.0,4578.3,Bank Transfer,119.61,5,Approved,0,0
73200,2025-07-05,Eggplant,General Luna,Zamboanga City,Sunny,Standard,0,4,71.88,37,543.65,2115.91,E-Wallet,683.08,4,Approved,0,0
73201,2025-06-30,Pineapple,Zamboanga City,Trento,Sunny,Eco-Friendly,0,15,93.16,39,0.0,3633.24,E-Wallet,606.8,4,Approved,0,0
73202,2025-08-12,Potato,Dapa,Maramag,Sunny,Eco-Friendly,0,5,107.23,53,0.0,5683.19,COD,297.48,1,Cancelled,0,0
73203,2024-03-03,Cacao,Iloilo,Libjo,Sunny,Standard,0,17,323.45,59,0.0,19083.55,COD,316.26,2,Approved,0,0
73204,2025-11-20,Carrot,Mati City,Koronadal City,Sunny,Standard,0,11,73.16,53,0.0,3877.48,E-Wallet,207.97,1,Approved,0,0
73205,2026-01-16,Eggplant,Bislig City,Basilisa,Sunny,Bulk Sacks,0,11,48.39,535,0.0,25888.65,COD,278.2,3,Approved,0,0
73206,2024-11-02,Pineapple,Tagum City,Cagayan de Oro City,Sunny,Standard,0,9,81.8,58,0.0,4744.4,COD,223.22,1,Approved,0,0
73207,2025-09-16,Cabbage,General Luna,Iloilo,Rainy,Standard,0,3,89.11,49,0.0,4366.39,E-Wallet,451.41,7,Approved,0,0
73208,2025-09-01,Rice,Valencia City,Cagdianao,Cloudy,Standard,0,25,59.7,43,0.0,2567.1,E-Wallet,252.9,1,Rejected,0,0
73209,2025-04-05,Potato,Bohol,Digos City,Cloudy,Premium Vacuum,0,21,84.81,48,0.0,4070.88,E-Wallet,408.67,3,Approved,0,0
73210,2026-06-11,Coffee Beans,Barobo,Barobo,Rainy,Eco-Friendly,0,9,318.59,59,0.0,18796.81,COD,1.0,1,Approved,0,0
73211,2025-10-26,Cabbage,Manila,Batangas,Sunny,Bulk Sacks,0,4,73.94,502,0.0,37117.88,COD,107.19,2,Cancelled,0,0
73212,2024-10-27,Eggplant,Iloilo,Nueva Ecija,Sunny,Standard,0,19,48.98,70,0.0,3428.6,COD,694.08,5,Approved,0,0
73213,2025-05-28,Mango,Trento,Pampanga,Cloudy,Standard,0,8,141.04,49,0.0,6910.96,COD,1158.66,5,Approved,0,0
73214,2024-08-21,Coconut,Trento,Trento,Cloudy,Standard,0,6,46.41,48,0.0,2227.68,Crypto,1.0,1,Approved,0,0
73215,2025-06-06,Garlic,San Francisco,Loreto,Cloudy,Standard,0,1,109.65,53,0.0,5811.45,Online,288.01,1,Approved,0,0
73216,2025-03-13,Onion,Cagayan de Oro City,Baguio,Sunny,Eco-Friendly,1,12,208.33,37,0.0,7708.21,Bank Transfer,1199.07,8,Approved,0,0
73217,2025-02-05,Eggplant,San Jose,Valencia City,Sunny,Standard,0,1,48.05,54,0.0,2594.7,COD,302.72,2,Approved,0,0
73218,2026-02-16,Coconut,Digos City,Koronadal City,Sunny,Bulk Sacks,0,8,34.7,553,3909.53,15279.57,Bank Transfer,74.02,1,Approved,0,0
73219,2024-03-10,Garlic,Dapa,Cabadbaran City,Sunny,Bulk Sacks,0,5,148.32,449,0.0,66595.68,COD,100.9,1,Rejected,0,0
73220,2024-06-14,Banana,Bayugan City,Dipolog City,Sunny,Bulk Sacks,0,1,59.99,499,4680.47,25254.54,Online,328.04,1,Approved,0,0
73221,2026-04-27,Cabbage,Pagadian City,San Francisco,Cloudy,Eco-Friendly,1,6,89.17,40,0.0,3566.8,COD,282.35,1,Approved,0,0
73222,2025-02-03,Banana,Carmen,General Luna,Rainy,Eco-Friendly,1,14,63.45,66,359.0,3828.7,E-Wallet,159.65,1,Cancelled,0,0
73223,2025-11-20,Onion,Bicol,Prosperidad,Sunny,Premium Vacuum,1,7,236.23,39,0.0,9212.97,COD,784.32,6,Approved,0,0
73224,2025-06-18,Onion,Tandag City,Dapa,Sunny,Premium Vacuum,0,4,122.23,41,0.0,5011.43,Online,105.03,1,Approved,0,0
73225,2025-11-17,Coconut,Zamboanga City,Mainit,Sunny,Standard,0,10,45.65,45,506.59,1547.66,COD,513.59,7,Approved,0,0
73226,2024-05-02,Tomato,Bislig City,Pilar,Sunny,Standard,1,10,114.0,32,0.0,3648.0,E-Wallet,242.95,1,Approved,0,0
73227,2024-09-29,Cacao,Loreto,Loreto,Sunny,Standard,0,11,255.42,50,0.0,12771.0,COD,1.0,2,Cancelled,0,0
73228,2026-04-18,Corn,Dapa,Cebu,Sunny,Standard,0,4,34.95,57,181.38,1810.77,Bank Transfer,242.24,3,Approved,0,0
73229,2026-02-20,Coconut,Ilocos,Bislig City,Typhoon,Bulk Sacks,0,6,53.44,370,2370.4,17402.4,E-Wallet,1502.0,28,Cancelled,0,0
73230,2025-04-16,Coconut,Cantilan,Dapa,Rainy,Standard,0,7,31.43,61,0.0,1917.23,COD,47.98,1,Approved,1,0
73231,2026-03-24,Pineapple,Surigao City,Dapa,Typhoon,Standard,0,3,167.58,37,0.0,6200.46,Bank Transfer,69.69,1,Cancelled,0,0
73232,2026-03-16,Corn,Bayugan City,Pilar,Sunny,Standard,0,6,35.98,48,533.1,1193.94,COD,178.1,2,Approved,0,0
73233,2025-11-27,Coffee Beans,Bohol,Carmen,Rainy,Standard,0,11,367.14,40,4009.73,10675.87,Online,191.68,3,Approved,0,0
73234,2025-05-18,Garlic,Bohol,San Jose,Rainy,Standard,0,4,121.69,56,1084.95,5729.69,Bank Transfer,196.63,1,Approved,0,0
73235,2025-05-10,Cabbage,Hinatuan,Mati City,Cloudy,Eco-Friendly,0,11,70.62,51,0.0,3601.62,Crypto,175.91,2,Approved,0,0
73236,2026-04-25,Cacao,Dapa,Prosperidad,Sunny,Eco-Friendly,0,13,297.62,57,0.0,16964.34,COD,164.54,1,Approved,0,0
73237,2025-03-26,Coffee Beans,Dapa,Claver,Drought,Premium Vacuum,0,7,621.82,24,0.0,14923.68,Bank Transfer,52.48,1,Approved,0,0
73238,2025-12-16,Onion,Bacolod,Cabadbaran City,Rainy,Eco-Friendly,0,6,170.17,55,0.0,9359.35,E-Wallet,400.21,2,Approved,0,0
73239,2025-10-10,Banana,Dipolog City,Batangas,Drought,Standard,0,4,107.21,43,0.0,4610.03,COD,806.9,6,Cancelled,0,0
73240,2025-04-09,Cacao,Bislig City,Digos City,Drought,Standard,1,4,655.93,43,0.0,28204.99,COD,274.98,1,Approved,0,0
73241,2025-04-12,Coconut,Cebu,Cagayan de Oro City,Sunny,Eco-Friendly,0,6,29.06,46,0.0,1336.76,Online,253.05,2,Approved,0,0
73242,2025-11-09,Banana,Pilar,Surigao City,Typhoon,Standard,1,1,127.68,25,728.88,2463.12,COD,76.98,1,Approved,0,0
73243,2025-12-25,Potato,Dipolog City,Cantilan,Sunny,Eco-Friendly,0,9,78.58,60,0.0,4714.8,COD,372.2,1,Approved,0,0
73244,2024-07-27,Banana,Placer,Madrid,Drought,Standard,0,20,85.45,38,0.0,3247.1,E-Wallet,77.26,1,Approved,0,0
73245,2024-04-29,Carrot,Tandag City,Pilar,Sunny,Standard,0,8,75.1,41,0.0,3079.1,Online,106.63,1,Approved,0,0
73246,2025-04-08,Coffee Beans,Mainit,Claver,Drought,Premium Vacuum,0,3,549.9,38,308.6,20587.6,Crypto,28.4,1,Approved,0,0
73247,2025-08-14,Mango,Carmen,Valencia City,Cloudy,Standard,0,4,104.25,53,1988.64,3536.61,Online,126.92,1,Approved,0,0
73248,2025-07-21,Tomato,Manila,Lianga,Sunny,Bulk Sacks,0,15,87.17,537,0.0,46810.29,Online,1111.62,9,Cancelled,0,0
73249,2025-05-31,Rice,Prosperidad,Cebu,Sunny,Standard,0,6,45.69,50,0.0,2284.5,COD,344.25,5,Approved,0,0
73250,2025-03-20,Tomato,Bayugan City,General Santos City,Typhoon,Eco-Friendly,0,11,108.87,43,0.0,4681.41,COD,384.31,3,Approved,0,0
73251,2024-01-19,Garlic,Barobo,Maramag,Sunny,Standard,1,10,199.06,35,1661.38,5305.72,Bank Transfer,184.53,1,Rejected,0,0
73252,2025-05-24,Onion,General Santos City,Carmen,Cloudy,Standard,0,8,128.86,41,0.0,5283.26,COD,396.99,1,Approved,0,0
73253,2024-09-15,Cabbage,Prosperidad,Davao City,Rainy,Standard,0,8,71.87,43,135.15,2955.26,COD,187.79,1,Approved,0,0
73254,2024-11-11,Cabbage,Leyte,Gingoog City,Typhoon,Standard,0,7,102.6,35,0.0,3591.0,COD,251.67,9,Cancelled,0,0
73255,2025-07-30,Garlic,Cagayan de Oro City,Davao City,Rainy,Standard,0,9,102.06,55,0.0,5613.3,COD,214.65,3,Approved,0,0
73256,2025-08-10,Coffee Beans,San Jose,Burgos,Rainy,Standard,0,4,274.08,45,0.0,12333.6,COD,70.81,2,Approved,0,0
73257,2026-06-05,Coconut,Barobo,Surigao City,Cloudy,Eco-Friendly,0,3,35.45,57,0.0,2020.65,Online,177.31,1,Approved,0,0
73258,2025-01-13,Tomato,Cantilan,Surigao City,Typhoon,Premium Vacuum,0,6,92.82,43,879.1,3112.16,COD,79.56,4,Cancelled,0,0
73259,2024-01-06,Cacao,Maramag,Bohol,Sunny,Standard,0,5,329.24,52,0.0,17120.48,COD,317.19,4,Approved,0,0
73260,2026-03-10,Corn,Prosperidad,Cagayan de Oro City,Typhoon,Standard,0,4,46.21,45,403.97,1675.48,E-Wallet,146.84,6,Approved,0,0
73261,2025-04-19,Eggplant,Manila,Carmen,Sunny,Bulk Sacks,1,21,89.54,360,4514.41,27719.99,COD,918.82,4,Cancelled,0,0
73262,2025-12-02,Coffee Beans,Pagadian City,Mati City,Rainy,Standard,0,2,350.97,56,0.0,19654.32,COD,456.47,4,Cancelled,0,0
73263,2024-12-03,Pineapple,Zamboanga City,Dipolog City,Cloudy,Standard,1,6,114.87,40,0.0,4594.8,Bank Transfer,265.55,4,Approved,0,0
73264,2024-08-22,Coffee Beans,Hinatuan,Mainit,Sunny,Standard,1,5,341.3,44,0.0,15017.2,E-Wallet,182.05,3,Approved,0,0
73265,2024-01-28,Garlic,Bayugan City,Carmen,Sunny,Standard,0,5,154.09,50,1871.49,5833.01,Bank Transfer,67.97,1,Approved,0,0
73266,2025-09-01,Coconut,Cantilan,Gingoog City,Rainy,Standard,0,6,50.68,43,692.66,1486.58,COD,116.85,1,Approved,1,0
73267,2024-08-28,Mango,Dipolog City,Trento,Sunny,Premium Vacuum,0,5,97.73,64,0.0,6254.72,COD,378.06,5,Cancelled,0,0
73268,2025-08-25,Onion,Nasipit,Cantilan,Sunny,Standard,0,7,128.24,50,0.0,6412.0,COD,104.36,1,Rejected,0,0
73269,2026-06-27,Coconut,Cagayan de Oro City,Zamboanga City,Rainy,Standard,0,5,41.24,56,0.0,2309.44,COD,418.1,1,Rejected,0,0
73270,2025-10-25,Onion,Cantilan,Nueva Ecija,Sunny,Standard,0,9,160.04,56,0.0,8962.24,E-Wallet,1149.9,15,Approved,0,0
73271,2025-07-20,Mango,Bohol,Cantilan,Sunny,Bulk Sacks,1,7,139.61,473,0.0,66035.53,Online,263.76,1,Cancelled,0,0
73272,2025-07-03,Mango,Carmen,Claver,Rainy,Eco-Friendly,0,5,113.49,42,1002.69,3763.89,COD,106.19,1,Approved,0,0
73273,2024-09-09,Corn,Del Carmen,Davao City,Rainy,Standard,0,7,48.03,49,217.95,2135.52,Online,354.0,7,Approved,0,0
73274,2024-05-30,Tomato,Butuan City,Nasipit,Rainy,Standard,0,14,97.85,39,892.25,2923.9,COD,28.03,1,Approved,0,0
73275,2025-07-02,Pineapple,Burgos,Manila,Sunny,Bulk Sacks,0,19,99.64,513,7450.69,43664.63,E-Wallet,1005.13,3,Approved,0,0
73276,2025-03-21,Cacao,Koronadal City,Trento,Sunny,Standard,0,3,360.1,44,0.0,15844.4,Online,263.03,2,Approved,0,0
73277,2026-03-06,Garlic,Trento,Zamboanga City,Rainy,Standard,0,6,131.14,45,249.24,5652.06,Bank Transfer,511.67,5,Approved,0,0
73278,2025-05-12,Coconut,Cabadbaran City,Hinatuan,Rainy,Standard,0,8,33.32,55,0.0,1832.6,Bank Transfer,135.57,1,Approved,0,0
73279,2024-05-01,Cabbage,Ilocos,Maramag,Cloudy,Eco-Friendly,0,13,67.36,42,0.0,2829.12,Bank Transfer,1494.57,6,Approved,0,0
73280,2024-08-17,Rice,Cantilan,Koronadal City,Rainy,Standard,0,8,64.24,44,0.0,2826.56,Bank Transfer,372.89,2,Approved,0,0
73281,2025-01-07,Carrot,Valencia City,Cabadbaran City,Rainy,Eco-Friendly,0,5,72.31,53,0.0,3832.43,E-Wallet,187.02,1,Approved,0,0
73282,2025-06-21,Onion,Zamboanga City,Cabadbaran City,Cloudy,Eco-Friendly,0,11,123.12,56,0.0,6894.72,E-Wallet,528.56,2,Approved,0,0
73283,2024-01-20,Carrot,Tubod,Cebu,Sunny,Standard,0,5,64.77,60,0.0,3886.2,COD,214.55,2,Approved,0,0
73284,2024-11-06,Cacao,Loreto,Ilocos,Sunny,Standard,0,5,297.7,52,0.0,15480.4,E-Wallet,1263.56,11,Cancelled,0,0
73285,2024-06-07,Coconut,Leyte,Dipolog City,Sunny,Standard,0,11,35.25,47,0.0,1656.75,COD,339.22,2,Approved,0,0
73286,2026-04-18,Garlic,Tubod,Trento,Drought,Premium Vacuum,0,3,162.72,34,0.0,5532.48,Online,241.32,1,Approved,0,0
73287,2025-05-16,Garlic,Bohol,Placer,Cloudy,Eco-Friendly,0,8,114.43,57,0.0,6522.51,Online,210.94,2,Approved,0,0
73288,2026-03-28,Cacao,Surigao City,Maramag,Sunny,Bulk Sacks,0,1,361.98,469,0.0,169768.62,Online,283.47,3,Cancelled,0,0
73289,2026-04-24,Carrot,Mainit,Koronadal City,Rainy,Standard,0,10,72.24,52,995.09,2761.39,Bank Transfer,351.31,6,Approved,0,0
73290,2024-12-14,Onion,Digos City,Barobo,Sunny,Eco-Friendly,0,5,188.63,41,0.0,7733.83,Bank Transfer,289.49,4,Approved,0,0
73291,2025-01-05,Coconut,Tubod,Barobo,Rainy,Standard,0,9,36.15,40,0.0,1446.0,COD,159.64,2,Approved,0,0
73292,2025-08-01,Pineapple,San Jose,Mati City,Cloudy,Bulk Sacks,0,12,87.54,494,0.0,43244.76,Online,415.15,2,Approved,0,0
73293,2026-05-03,Banana,Gingoog City,Bislig City,Rainy,Premium Vacuum,0,8,47.86,61,0.0,2919.46,Bank Transfer,160.79,1,Approved,0,0
73294,2025-05-15,Carrot,Tandag City,Bicol,Sunny,Standard,0,6,80.66,58,0.0,4678.28,Online,544.57,3,Approved,0,0
73295,2024-01-19,Coconut,Mainit,General Santos City,Rainy,Premium Vacuum,0,4,37.53,50,0.0,1876.5,COD,476.7,3,Rejected,0,0
73296,2024-04-19,Onion,Mati City,Mainit,Rainy,Standard,0,5,136.6,56,0.0,7649.6,Online,392.67,4,Approved,0,0
73297,2024-07-04,Garlic,Gingoog City,Digos City,Sunny,Standard,0,10,101.44,49,1155.88,3814.68,COD,313.83,4,Cancelled,0,0
73298,2025-06-06,Cabbage,Cagdianao,Cebu,Sunny,Standard,0,6,73.87,46,0.0,3398.02,COD,229.95,3,Cancelled,0,0
73299,2026-03-24,Corn,Dipolog City,Bislig City,Drought,Eco-Friendly,0,6,45.42,61,0.0,2770.62,Bank Transfer,363.76,2,Rejected,0,0
73300,2026-04-12,Coffee Beans,Dipolog City,Dipolog City,Sunny,Standard,0,7,416.72,51,0.0,21252.72,Online,1.0,1,Approved,0,0
73301,2024-09-13,Eggplant,Gingoog City,Buenavista,Cloudy,Eco-Friendly,1,4,81.79,35,0.0,2862.65,COD,45.37,2,Approved,0,0
73302,2026-06-23,Cacao,Hinatuan,Tandag City,Rainy,Standard,0,15,259.72,55,0.0,14284.6,COD,102.0,2,Approved,0,0
73303,2024-03-16,Corn,Leyte,Libjo,Rainy,Eco-Friendly,0,6,33.74,52,116.1,1638.38,COD,122.72,3,Approved,0,0
73304,2026-05-06,Pineapple,Nueva Ecija,Davao City,Rainy,Bulk Sacks,1,11,152.11,367,0.0,55824.37,COD,1237.37,6,Rejected,0,0
73305,2024-05-27,Potato,Madrid,Bohol,Sunny,Bulk Sacks,1,4,122.69,415,0.0,50916.35,Online,212.71,2,Approved,0,0
73306,2024-05-30,Carrot,Claver,Mainit,Sunny,Premium Vacuum,1,8,103.71,47,1105.52,3768.85,Crypto,29.17,1,Approved,0,0
73307,2025-11-22,Onion,Maramag,Tagum City,Sunny,Standard,0,10,173.5,35,1200.24,4872.26,COD,110.89,1,Cancelled,0,0
73308,2026-04-22,Onion,Loreto,Gingoog City,Rainy,Standard,0,7,131.59,56,3248.17,4120.87,E-Wallet,229.43,4,Approved,0,0
73309,2025-11-15,Mango,Pilar,Tagum City,Sunny,Standard,0,6,104.8,57,0.0,5973.6,COD,320.99,5,Approved,0,0
73310,2024-08-21,Pineapple,Bislig City,Davao City,Sunny,Standard,0,12,86.83,64,0.0,5557.12,COD,191.54,4,Approved,0,0
73311,2024-05-22,Corn,San Francisco,General Luna,Sunny,Standard,0,7,38.28,38,93.1,1361.54,E-Wallet,165.11,1,Approved,0,0
73312,2025-10-03,Onion,Surigao City,Bicol,Rainy,Eco-Friendly,0,7,155.9,62,0.0,9665.8,E-Wallet,595.51,2,Approved,0,0
73313,2025-10-16,Corn,Leyte,Pampanga,Cloudy,Standard,0,7,42.52,52,277.85,1933.19,Online,835.26,10,Approved,0,0
73314,2026-06-29,Eggplant,Prosperidad,Libjo,Sunny,Premium Vacuum,0,4,76.2,51,0.0,3886.2,Bank Transfer,231.56,5,Approved,0,0
73315,2026-01-01,Cacao,Batangas,General Luna,Cloudy,Standard,0,6,372.29,26,4117.92,5561.62,COD,881.1,2,Rejected,0,0
73316,2025-06-18,Banana,Carmen,San Francisco,Rainy,Standard,0,25,54.13,50,0.0,2706.5,E-Wallet,126.84,1,Approved,0,0
73317,2024-03-13,Carrot,Bayugan City,Trento,Rainy,Eco-Friendly,0,3,66.73,54,0.0,3603.42,COD,91.82,1,Approved,0,0
73318,2025-08-28,Cabbage,Iloilo,Batangas,Sunny,Standard,0,11,87.93,35,0.0,3077.55,E-Wallet,495.95,1,Approved,0,0
73319,2025-05-20,Corn,Surigao City,Lianga,Cloudy,Eco-Friendly,0,21,41.29,42,0.0,1734.18,COD,166.8,4,Approved,0,0
73320,2026-05-26,Rice,Cebu,Burgos,Rainy,Premium Vacuum,0,18,45.78,45,289.32,1770.78,COD,319.12,8,Approved,0,0
73321,2024-06-01,Coconut,General Santos City,Placer,Rainy,Standard,0,10,35.12,45,0.0,1580.4,Online,490.36,4,Approved,0,0
73322,2025-08-15,Banana,Davao City,Claver,Typhoon,Eco-Friendly,0,13,98.27,37,604.05,3031.94,COD,298.9,6,Approved,0,0
73323,2024-09-09,Banana,Mainit,Surigao City,Sunny,Eco-Friendly,0,11,72.21,44,530.58,2646.66,Online,40.85,1,Approved,0,0
73324,2025-01-18,Banana,Digos City,Bacolod,Rainy,Premium Vacuum,0,14,49.43,58,0.0,2866.94,COD,639.13,2,Approved,0,0
73325,2024-09-15,Potato,Digos City,Tubod,Sunny,Standard,1,11,151.84,34,1681.91,3480.65,Online,336.12,1,Approved,0,0
73326,2025-07-07,Cabbage,Cabadbaran City,Bayugan City,Rainy,Standard,0,1,76.42,46,0.0,3515.32,COD,62.37,1,Cancelled,0,0
73327,2025-12-19,Cacao,Pilar,Cantilan,Sunny,Standard,0,17,311.86,45,0.0,14033.7,Online,73.91,1,Cancelled,0,0
73328,2024-06-23,Coconut,Del Carmen,Tagum City,Rainy,Bulk Sacks,1,15,53.29,434,0.0,23127.86,COD,317.99,2,Rejected,0,0
73329,2024-01-27,Pineapple,Trento,Hinatuan,Typhoon,Standard,0,6,145.17,39,0.0,5661.63,Online,63.05,4,Cancelled,0,0
73330,2026-03-31,Corn,Loreto,Leyte,Sunny,Standard,0,6,33.49,50,0.0,1674.5,E-Wallet,99.85,1,Approved,0,0
73331,2025-03-14,Carrot,General Luna,Cantilan,Cloudy,Eco-Friendly,0,7,70.77,53,861.28,2889.53,COD,62.42,1,Approved,0,0
73332,2024-06-23,Garlic,Bicol,Dipolog City,Sunny,Eco-Friendly,0,5,102.82,61,0.0,6272.02,COD,650.74,3,Approved,0,0
73333,2025-04-05,Coconut,Leyte,Davao City,Typhoon,Eco-Friendly,0,17,42.13,54,469.88,1805.14,COD,442.31,7,Approved,0,0
73334,2026-01-31,Cabbage,Libjo,Cebu,Sunny,Eco-Friendly,0,7,53.14,58,0.0,3082.12,COD,217.02,1,Approved,0,0
73335,2024-07-04,Mango,Batangas,Mati City,Drought,Standard,0,5,162.51,44,1317.55,5832.89,E-Wallet,1265.47,13,Approved,0,0
73336,2025-11-09,Coconut,Digos City,Batangas,Sunny,Eco-Friendly,0,7,47.08,48,0.0,2259.84,COD,1094.33,6,Approved,0,0
73337,2025-03-07,Cacao,Cabadbaran City,Surigao City,Sunny,Standard,1,17,472.99,48,0.0,22703.52,COD,102.53,1,Approved,0,0
73338,2025-04-10,Cacao,Maramag,Mati City,Sunny,Standard,0,1,337.72,43,2837.9,11684.06,COD,179.96,1,Approved,0,0
73339,2026-03-19,Onion,Nueva Ecija,Cabadbaran City,Drought,Bulk Sacks,0,8,191.12,433,0.0,82754.96,Online,1059.44,9,Cancelled,0,0
73340,2024-04-11,Potato,Maramag,Cebu,Rainy,Standard,0,14,78.72,56,0.0,4408.32,Online,347.34,2,Approved,0,0
73341,2026-01-04,Rice,Libjo,San Francisco,Rainy,Premium Vacuum,0,8,48.33,55,0.0,2658.15,COD,262.42,2,Approved,0,0
73342,2024-05-20,Carrot,Butuan City,Iloilo,Sunny,Premium Vacuum,1,2,112.81,46,0.0,5189.26,COD,402.06,3,Rejected,0,0
73343,2026-01-26,Pineapple,Cabadbaran City,Bislig City,Rainy,Eco-Friendly,0,5,109.29,46,0.0,5027.34,Online,151.63,1,Approved,0,0
